,pts,reb,dreb,oreb,to,ast,fga,fgm,tpa,tpm,fgper,ftper,tpper,stl,pf,blk,wl_int
392,0.38905784561,-0.0806585517313,-0.136852771565,0.0661560563683,-0.58739820643,0.071470864693,0.650429759216,0.491366709226,0.363765561836,0.231727708813,0.0390877907373,-0.0812895887075,0.0994564546562,0.280508656417,-0.194195024938,0.0225974533836,1
393,0.217240574781,-0.0849237802133,-0.110269114219,0.0,0.200687509022,0.452206268008,-0.0976504184617,0.207587107205,0.120593379619,0.135968381882,0.392705301738,0.0611345629296,0.0767307999414,0.225724540729,-0.1383951291,0.266894764662,1
394,-0.0500476524966,-0.235910324688,-0.157944579602,-0.217734453808,0.101127128485,0.203680173789,-0.411036109202,0.0272263505958,-0.489515606958,-0.107269285999,0.308420824108,-0.0290284157429,0.384547616144,0.224229377854,-0.391294105963,0.226242751865,1
395,0.154531708144,0.460907267986,0.42990777783,0.261181546128,0.306392062034,0.0820793956366,0.254108439028,0.0313030532502,0.23068213096,0.30527706791,-0.136210780281,-0.0722018952193,0.0978186521807,-0.213786081706,-0.0315645612088,0.350027440753,1
396,-0.0632363124166,-0.103821070678,-0.31709606543,0.161360805084,0.0587981527385,0.0565050809296,0.192794429973,0.0,0.0186404539581,-0.0211822315964,-0.143171319951,0.341510719493,-0.035227831946,0.194466270057,-0.119123246109,0.210004452996,1
397,0.36758405669,0.119368017188,0.0705671960367,0.226879680288,0.127005599304,0.264154597567,0.414759858192,0.595647442568,0.355192516572,0.515413980575,0.643095601197,0.223970123035,0.552604571633,0.913608088123,-0.260706519603,0.166266648066,1
398,-0.111663974236,-0.411133097128,0.0661225186477,-0.817650030267,0.348925400341,0.526895092047,-0.476991701883,-0.153656122724,-0.0239414678306,0.135384224884,0.127379563111,0.256988890546,0.132470838172,-0.386610373688,-0.647819183958,0.53955514991,1
399,0.638124107466,0.536206627505,0.235408471377,0.52312036063,-0.0772972541984,0.383830617535,0.832495856749,0.789414782958,0.0,0.0,0.277132480504,-0.558808702295,0.0,0.316053073236,0.142244829346,-0.565549615838,-1
400,0.498134163228,0.45214107521,-0.143122064838,0.648269988253,0.365617589465,0.185563043227,0.127585311293,0.0,0.525107118067,0.251090550029,-0.110799834206,0.25558436755,-0.215323052757,0.522503921859,0.270895021389,0.195418941061,-1
401,-0.726747935281,-0.29856206781,-0.0870811026819,-0.565002310387,-0.688279053702,-0.474870745891,-0.522136979976,-0.762371692127,-0.387337001629,-0.230346395652,-0.485721259128,0.553086618568,-0.0860404551493,0.0,-0.688842401067,-0.121511033771,1
402,0.538048722554,0.368284253356,0.71785472671,-0.101752197111,-0.386332332351,0.136546082402,0.0386895292834,0.161076488794,0.454205114136,0.406414496374,0.156258983535,-0.413823466328,0.149537182952,0.41314549504,-0.427506184228,0.474714246333,-1
403,-0.409905479711,-0.214070180867,-0.592159132566,0.381273060284,0.347202657924,-0.466194122742,0.405950440178,-0.382868073071,0.909041542447,0.713404044548,-0.663712074704,-0.056328196245,0.325966331931,-0.179731824749,0.226528487428,-0.7954453166,-1
404,-0.0630397482856,-0.0603957073153,-0.515931733423,0.605221926004,-0.68125190228,0.0626129823527,0.2137108248,-0.418092785956,0.132937364562,0.251090550029,-0.586313040645,0.232570721475,0.190958426023,0.242728882951,-0.397359278174,0.565549615838,1
405,0.0813608585695,-0.335240501234,-0.415187245139,-0.0413866736829,0.74263703383,0.13120826225,-0.115517540475,0.0,-0.451519113493,-0.426707788418,0.0993727625386,0.106992573546,-0.0414568189729,-0.174219046292,0.409898972671,-0.53955514991,1
406,0.276519650042,0.189477765569,0.382531025831,-0.171397402011,0.0601868932698,0.328011232381,0.361092415272,0.208694196948,0.454804607171,0.645198282001,-0.0687601655865,0.209812725234,0.439796172666,-0.308821954937,-0.424429308137,-0.242801104668,-1
407,0.299489862391,0.119074171087,-0.350012425283,0.652968996892,-0.170278402602,0.367136880619,0.351644298523,0.193117975168,0.553521634086,0.435742357003,-0.293080857144,-0.290778209274,0.205651620375,0.110092044328,-0.634043508153,-0.53955514991,-1
408,-0.223866862869,0.223742643063,0.202225417057,0.171442893647,0.0,-0.174934597101,0.139594597353,-0.265611740077,0.0,-0.456011662855,-0.393596647864,-0.0754992854901,-0.640979167538,-0.2459855925,0.0,0.112980252107,-1
